mode,load,0_densenet161-16,1_densenet201-2,2_efficientnet_b7-8
mps-uncap,0.8,17.481565475463867,12.17961311340332,15.388250350952148
mps-uncap,0.9,17.50349998474121,12.23611831665039,15.277862548828125
mps-uncap,1.0,27.333736419677734,17.766237258911133,24.597883224487305
mps-uncap,0.5,17.358064651489258,12.08186149597168,15.390634536743164
mps-uncap,0.6,17.374038696289062,12.26663589477539,15.300273895263672
mps-uncap,0.7,17.371177673339844,12.079477310180664,15.395641326904297
mps-uncap,0.1,17.400503158569336,12.367486953735352,15.38228988647461
mps-uncap,0.2,17.496585845947266,12.273073196411133,15.424013137817383
mps-uncap,0.3,17.383575439453125,12.135982513427734,15.398979187011719
mps-uncap,0.4,17.366886138916016,12.269973754882812,15.317201614379883
