mode,load,0_densenet161-16,1_densenet201-2,2_efficientnet_b7-8
mps-uncap,0.8,34.48677062988281,25.063157081604004,36.3316535949707
mps-uncap,0.9,71.69103622436523,45.71259021759033,71.60067558288574
mps-uncap,1.0,812.4665021896362,96.0991382598877,649.8712301254272
mps-uncap,0.5,24.12867546081543,19.600272178649902,24.482011795043945
mps-uncap,0.6,27.121305465698242,20.952701568603516,27.512311935424805
mps-uncap,0.7,28.807878494262695,22.03083038330078,30.035972595214844
mps-uncap,0.1,24.059057235717773,27.378082275390625,26.901841163635254
mps-uncap,0.2,22.597908973693848,21.935462951660156,22.10557460784912
mps-uncap,0.3,22.16649055480957,21.38340473175049,21.70586585998535
mps-uncap,0.4,22.124767303466797,21.155595779418945,21.721601486206055
