mode,load,0_densenet161-16,1_densenet201-2,2_efficientnet_b7-8
mps-uncap,0.8,30.376911163330078,27.741193771362305,33.10894966125488
mps-uncap,0.9,29.60515022277832,29.218196868896484,35.213470458984375
mps-uncap,1.0,30.626535415649414,27.81200408935547,35.10403633117676
mps-uncap,0.5,29.5870304107666,32.35435485839844,32.378196716308594
mps-uncap,0.6,30.245542526245117,29.340267181396484,30.28249740600586
mps-uncap,0.7,30.098676681518555,27.59075164794922,33.73074531555176
mps-uncap,0.1,28.731822967529297,32.686471939086914,33.762216567993164
mps-uncap,0.2,28.955936431884766,33.807992935180664,35.50219535827637
mps-uncap,0.3,29.300928115844727,33.10561180114746,33.09345245361328
mps-uncap,0.4,29.26015853881836,30.076980590820312,31.94880485534668
