mode,load,0_densenet161-16,1_densenet201-2,2_efficientnet_b7-8
mps-uncap,0.8,30.098865032196045,26.70283079147339,31.94585800170898
mps-uncap,0.9,29.29792404174805,28.83220911026001,34.042387008666985
mps-uncap,1.0,30.348477363586422,27.099318504333496,32.85752534866333
mps-uncap,0.5,29.324159622192383,26.681125164031982,30.98538875579834
mps-uncap,0.6,29.718708992004395,28.234939575195312,29.53140735626221
mps-uncap,0.7,29.681501388549805,26.595785617828373,31.699874401092522
mps-uncap,0.1,27.684688568115234,32.648324966430664,32.89525747299194
mps-uncap,0.2,27.58341312408447,33.26679229736328,33.64588260650633
mps-uncap,0.3,28.625288009643555,31.78735971450805,32.67758846282959
mps-uncap,0.4,28.76196861267089,27.7017116546631,30.355443954467766
