mode,load,0_densenet161-16,1_densenet201-2,2_efficientnet_b7-8
mps-uncap,0.8,138.81417989730838,123.75381708145123,184.4669532775878
mps-uncap,0.9,388.07978630065963,237.18214511871304,653.921785354614
mps-uncap,1.0,2490.0864911079407,568.1229090690613,2751.7538046836853
mps-uncap,0.5,77.01677322387694,58.858871459960675,71.16979122161868
mps-uncap,0.6,97.1423816680908,69.92679595947264,83.16366672515892
mps-uncap,0.7,132.3060321807858,61.98707818984986,143.9721512794494
mps-uncap,0.1,40.8327579498291,42.47860908508301,50.485758781433084
mps-uncap,0.2,44.519588947296135,49.0610122680664,45.03172874450681
mps-uncap,0.3,54.52862739562989,47.26999282836912,45.34505367279053
mps-uncap,0.4,62.33675956726066,48.50244522094727,52.50248908996582
