mode,load,0_densenet161-16,1_densenet201-2,2_efficientnet_b7-8
mps-uncap,0.8,216.43328666687012,170.32718658447266,231.37283325195312
mps-uncap,0.9,459.1398239135742,331.7220211029053,741.1787509918213
mps-uncap,1.0,2566.5884017944336,630.3038597106934,2822.2029209136963
mps-uncap,0.5,95.42536735534668,113.48652839660645,98.96588325500488
mps-uncap,0.6,120.13912200927734,129.51254844665527,108.24418067932129
mps-uncap,0.7,183.2296848297119,116.47486686706543,194.26560401916504
mps-uncap,0.1,50.93097686767578,50.08292198181152,59.69572067260742
mps-uncap,0.2,50.00877380371094,57.523488998413086,49.11208152770996
mps-uncap,0.3,66.79129600524902,63.72714042663574,58.88509750366211
mps-uncap,0.4,95.1528549194336,66.11752510070801,76.4317512512207
