mode,load,0_alexnet-8,1_mobilenet_v2-8,2_vgg19-2
mps-uncap,1.0,2.958660125732421,5.851869583129883,5.798640251159667
mig,1.0,2.7551245689392094,6.316084861755371,8.25742483139038
