mode,load,0_alexnet-8,1_mobilenet_v2-8,2_vgg19-2
mps-uncap,1.0,12.881755828857422,13.17739486694336,16.405344009399414
mig,1.0,15.164613723754883,19.52981948852539,20.34616470336914
