mode,load,0_alexnet-8,1_mobilenet_v2-8,2_vgg19-2
mps-uncap,1.0,1.6367435455322266,4.076719284057617,3.4525394439697266
mig,1.0,1.779317855834961,4.954099655151367,7.606029510498047
