mode,load,0_resnet152-32,1_densenet169-8,2_squeezenet1_0-16
mps-uncap,1.0,50.76447486877441,49.85581636428832,12.428627014160156
mig,1.0,59.93828773498535,20.737340450286865,11.581592559814453
