mode,load,0_resnet152-32,1_densenet169-8,2_squeezenet1_0-16
mps-uncap,1.0,47.1034049987793,28.308868408203125,4.310846328735352
mig,1.0,56.236982345581055,19.089698791503906,10.236501693725586
