mode,load,0_resnet152-32,1_densenet169-8,2_squeezenet1_0-16
mps-uncap,1.0,49.965715408325195,48.940181732177734,10.0250244140625
mig,1.0,57.871222496032715,19.82243061065674,10.833406448364258
