mode,load,0_resnet152-32,1_densenet169-8,2_squeezenet1_0-16
mps-uncap,1.0,61.19871139526367,58.727264404296875,18.195629119873047
mig,1.0,68.69840621948242,31.88920021057129,23.173093795776367
