mode,load,0_resnet152-32,1_densenet169-8,2_squeezenet1_0-16
mps-uncap,1.0,61.19847297668457,58.727264404296875,18.195390701293945
mig,1.0,68.69816780090332,31.888961791992188,23.172855377197266
