mode,load,0_resnet152-32,1_densenet169-8,2_squeezenet1_0-16
mps-uncap,1.0,50.76447486877441,49.856054782867425,12.428665161132812
mig,1.0,59.938523769378655,20.737578868865967,11.581592559814453
