mode,load,0_resnet152-32,1_densenet169-8,2_squeezenet1_0-16
mps-uncap,1.0,49.965810775756836,48.940181732177734,10.025262832641602
mig,1.0,57.871437072753906,19.82243061065674,10.833549499511719
