mode,load,0_vgg16-2,1_vgg19-16,2_vgg19-4
mps-uncap,0.8,53.48691940307618,97.41712570190417,55.81802368164061
mps-uncap,0.9,139.90473270416274,279.4547843933106,126.09120368957532
mps-uncap,1.0,1046.0255789756775,815.597655773163,488.7746334075928
mps-uncap,0.5,10.92364311218261,29.084568023681637,17.002124786376964
mps-uncap,0.6,15.859537124633768,40.002908706665046,27.80260562896733
mps-uncap,0.7,24.624192714691215,152.46197700500446,58.08430194854736
mps-uncap,0.1,0.7847023010253897,7.623867988586428,2.368583679199198
mps-uncap,0.2,3.7558674812316895,10.722706317901611,3.573613166809069
mps-uncap,0.3,6.29676580429077,20.372753143310582,8.084197044372555
mps-uncap,0.4,8.8271570205689,23.428580760955807,11.080570220947264
