mode,load,0_vgg16-2,1_vgg19-16,2_vgg19-4
mps-uncap,0.8,28.465843200683594,61.35654449462889,36.98406219482422
mps-uncap,0.9,71.78292274475099,173.88005256652832,68.24851036071777
mps-uncap,1.0,936.5168571472168,644.4653272628786,250.4220962524415
mps-uncap,0.5,10.671615600585938,25.042343139648445,13.784599304199217
mps-uncap,0.6,12.663173675537111,31.155300140380866,17.920637130737312
mps-uncap,0.7,18.719387054443377,50.532531738281286,29.800891876220714
mps-uncap,0.1,2.7086257934570317,12.014198303222658,4.700613021850588
mps-uncap,0.2,5.396127700805664,13.733577728271486,8.945894241333008
mps-uncap,0.3,8.554935455322266,18.751192092895508,11.432671546936039
mps-uncap,0.4,9.416723251342779,21.987128257751465,12.343692779541016
