mode,load,0_vgg16-2,1_vgg19-16,2_vgg19-4
mps-uncap,0.8,0.0095367431640625,0.011205673217773438,0.009059906005859375
mps-uncap,0.9,0.010251998901367188,0.011205673217773438,0.010251998901367188
mps-uncap,1.0,0.01049041748046875,0.011920928955078125,0.009775161743164062
mps-uncap,0.5,0.010013580322265625,0.010967254638671875,0.0095367431640625
mps-uncap,0.6,0.010967254638671875,0.010967254638671875,0.010967254638671875
mps-uncap,0.7,0.010013580322265625,0.011444091796875,0.010967254638671875
mps-uncap,0.1,0.011682510375976562,0.012159347534179688,0.015735626220703125
mps-uncap,0.2,0.011205673217773438,0.011920928955078125,0.017642974853515625
mps-uncap,0.3,0.01049041748046875,0.012636184692382812,0.012159347534179688
mps-uncap,0.4,0.010728836059570312,0.011682510375976562,0.011920928955078125
