mode,load,0_vgg16-2,1_vgg19-16,2_vgg19-4
mps-uncap,0.8,99.5326042175293,159.6240997314453,106.91142082214355
mps-uncap,0.9,205.50107955932617,391.5998935699463,182.39378929138184
mps-uncap,1.0,1119.852066040039,906.590461730957,540.837287902832
mps-uncap,0.5,30.354022979736328,74.91087913513184,53.639888763427734
mps-uncap,0.6,51.15532875061035,90.56377410888672,57.08670616149902
mps-uncap,0.7,65.02819061279297,215.54827690124512,113.4030818939209
mps-uncap,0.1,12.257575988769531,20.795345306396484,13.984441757202148
mps-uncap,0.2,12.885570526123047,35.28904914855957,16.976594924926758
mps-uncap,0.3,21.18968963623047,49.027442932128906,25.34627914428711
mps-uncap,0.4,30.555009841918945,49.03006553649902,38.793325424194336
