mode,load,0_alexnet-4,1_densenet169-4,2_resnet50-16
mps-uncap,0.8,14.874696731567383,124.11665916442871,141.70074462890625
mps-uncap,0.9,28.38420867919922,290.2059555053711,120.54920196533203
mps-uncap,1.0,114.31670188903809,845.0775146484375,950.7782459259033
mps-uncap,0.5,7.972002029418945,40.0691032409668,39.328813552856445
mps-uncap,0.6,11.025190353393555,63.48276138305664,44.70324516296387
mps-uncap,0.7,11.167764663696289,70.73307037353516,55.58371543884277
mps-uncap,0.1,2.2897720336914062,22.311925888061523,8.506536483764648
mps-uncap,0.2,3.6706924438476562,35.27975082397461,19.524097442626953
mps-uncap,0.3,4.809141159057617,32.835960388183594,20.36428451538086
mps-uncap,0.4,5.240917205810547,35.421133041381836,31.565189361572266
