mode,load,0_alexnet-4,1_densenet169-4,2_resnet50-16
mps-uncap,0.8,1.8148422241210938,22.28069305419922,14.47606086730957
mps-uncap,0.9,2.955198287963867,35.09163856506348,21.847009658813477
mps-uncap,1.0,14.930486679077148,226.5317440032959,129.99463081359863
mps-uncap,0.5,1.2840032577514648,17.50624179840088,7.88271427154541
mps-uncap,0.6,1.4091730117797852,17.09127426147461,8.510828018188477
mps-uncap,0.7,1.5647411346435547,18.34845542907715,10.727643966674805
mps-uncap,0.1,1.1796951293945312,23.906946182250977,6.8656206130981445
mps-uncap,0.2,1.1813640594482422,18.932223320007324,7.096052169799805
mps-uncap,0.3,1.1754035949707031,17.909646034240723,7.268071174621582
mps-uncap,0.4,1.2257099151611328,17.537593841552734,7.5969696044921875
