mode,load,0_alexnet-4,1_densenet169-4,2_resnet50-16
mps-uncap,0.8,0.6535053253173828,9.653329849243164,6.431818008422852
mps-uncap,0.9,0.6580352783203125,9.693622589111328,6.419181823730469
mps-uncap,1.0,0.6575584411621094,9.89079475402832,6.6547393798828125
mps-uncap,0.5,0.6542205810546875,9.92441177368164,6.371021270751953
mps-uncap,0.6,0.6535053253173828,9.650707244873047,6.363153457641602
mps-uncap,0.7,0.6551742553710938,9.85860824584961,6.367683410644531
mps-uncap,0.1,0.6568431854248047,10.019779205322266,6.390810012817383
mps-uncap,0.2,0.6585121154785156,9.975194931030273,6.406545639038086
mps-uncap,0.3,0.6566047668457031,9.623289108276367,6.3724517822265625
mps-uncap,0.4,0.6580352783203125,9.512186050415039,6.39796257019043
