mode,load,0_alexnet-4,1_densenet169-4,2_resnet50-16
mps-uncap,0.8,2.4073123931884766,23.467063903808594,9.476726055145265
mps-uncap,0.9,2.7587699890136723,24.185895919799805,9.381356239318848
mps-uncap,1.0,2.855942249298096,24.577779769897464,9.529142379760742
mps-uncap,0.5,2.385270595550539,23.437178134918213,8.893313407897946
mps-uncap,0.6,2.4507737159729004,20.01913070678711,9.066753387451172
mps-uncap,0.7,2.49998092651367,21.249914169311523,9.258837699890137
mps-uncap,0.1,1.9463777542114244,25.483818054199215,7.669780254364014
mps-uncap,0.2,2.1137595176696773,25.58613538742065,8.168935775756836
mps-uncap,0.3,2.3067855834960955,26.398136615753177,8.297688961029053
mps-uncap,0.4,2.3047065734863277,24.2455005645752,8.716471195220947
