mode,load,0_alexnet-4,1_densenet169-4,2_resnet50-16
mps-uncap,0.8,1.1980533599853516,17.703533172607422,8.138298988342285
mps-uncap,0.9,1.323699951171875,20.34902572631836,8.487701416015625
mps-uncap,1.0,1.4395713806152344,22.95517921447754,8.929967880249023
mps-uncap,0.5,1.071929931640625,15.89357852935791,7.33637809753418
mps-uncap,0.6,1.0786056518554688,13.660669326782227,7.505178451538086
mps-uncap,0.7,1.132965087890625,14.129877090454102,7.786750793457031
mps-uncap,0.1,1.125931739807129,23.662567138671875,6.774306297302246
mps-uncap,0.2,1.1150836944580078,18.060803413391113,6.9332122802734375
mps-uncap,0.3,1.0797977447509766,17.212867736816406,7.034420967102051
mps-uncap,0.4,1.0764598846435547,16.608715057373047,7.177591323852539
