mode,load,0_resnet34-32,1_resnet34-32,2_resnet34-32,3_resnet34-32
mig,0.1,36.500062942504876,44.85716819763171,37.088265419006355,73.27082395553587
mig,0.2,49.91887569427476,44.3195414543151,43.800005912780875,91.28429174423218
mig,0.3,60.506677627563334,57.558927536010735,57.645425796508555,103.41264009475721
mig,0.4,86.2165856361389,73.21891784667979,65.22343397140504,152.98460245132446
mig,0.5,81.0772800445551,78.38629722595225,92.94716835021968,154.79432106018058
mig,0.6,112.16678619384759,119.04110908508302,104.5247936248776,192.67135620117188
mig,0.7,165.09033679962187,148.47490310668925,210.4141354560859,251.2463593482968
mig,0.8,231.14587306976324,199.40333604812625,186.20550632476807,341.7937254905701
mig,0.9,258.01639318466187,358.7689661979674,489.47420120239246,494.5766639709473
mig,1.0,1907.5861930847168,972.9839706420898,1718.0561089515686,1146.2525892257688
