mode,load,0_resnet34-32,1_resnet34-32,2_resnet34-32,3_resnet34-32
mig,0.1,20.363569259643555,20.507335662841797,20.54119110107422,39.42370414733887
mig,0.2,20.39647102355957,20.521163940429688,20.52903175354004,39.42155838012695
mig,0.3,20.394563674926758,20.508289337158203,20.512819290161133,39.43681716918945
mig,0.4,20.378828048706055,20.4927921295166,20.51854133605957,39.417266845703125
mig,0.5,20.383119583129883,20.509719848632812,20.505189895629883,39.44826126098633
mig,0.6,20.37644386291504,20.513057708740234,20.509958267211914,39.431095123291016
mig,0.7,20.384788513183594,20.504236221313477,20.508289337158203,39.44659233093262
mig,0.8,20.380258560180664,20.511865615844727,20.51997184753418,39.46733474731445
mig,0.9,20.384550094604492,20.518779754638672,20.539522171020508,39.47758674621582
mig,1.0,20.446300506591797,20.52450180053711,20.573139190673828,39.507150650024414
