mode,load,0_resnet34-32,1_resnet34-32,2_resnet34-32,3_resnet34-32
mig,0.1,16.099090576171868,24.3533372879027,16.52969360351563,33.83667230606077
mig,0.2,29.498295783996433,23.809151649475012,23.278241157531852,51.77961826324463
mig,0.3,40.1247119903563,37.0208215713501,37.10112810134865,63.98829460144055
mig,0.4,65.79772233963011,52.62371063232429,44.7045922279358,113.13644409179692
mig,0.5,60.66340446472112,57.534313201904425,72.35200881958004,115.2298641204833
mig,0.6,91.67149066925042,98.50327968597412,83.99401664733855,153.2154893875122
mig,0.7,144.685289859772,127.97261238098126,189.84986782074046,211.80100679397555
mig,0.8,210.70661544799813,178.77891778945923,165.58337211608887,302.1249985694886
mig,0.9,237.2497153282165,337.946593761444,468.86048316955555,454.51868057250977
mig,1.0,1886.905403137207,951.3213801383972,1697.0370864868164,1106.3072729110718
