mode,load,0_resnet18-32,1_vgg11-16,2_vgg16-8
mps-uncap,0.8,85.25490760803223,74.20015335083008,100.06904602050781
mps-uncap,0.9,235.45503616333008,133.51726531982422,132.9348087310791
mps-uncap,1.0,823.2944011688232,361.91606521606445,403.83195877075195
mps-uncap,0.5,29.642105102539062,27.109384536743164,25.307893753051758
mps-uncap,0.6,50.7197380065918,34.21640396118164,35.98785400390625
mps-uncap,0.7,50.30393600463867,51.711082458496094,60.69183349609375
mps-uncap,0.1,4.021883010864258,9.377241134643555,5.263328552246094
mps-uncap,0.2,14.282703399658203,13.822317123413086,9.545326232910156
mps-uncap,0.3,11.89565658569336,17.31109619140625,20.60222625732422
mps-uncap,0.4,15.032768249511719,16.473054885864258,13.542652130126953
