mode,load,0_resnet18-32,1_vgg11-16,2_vgg16-8
mps-uncap,0.8,22.152185440063477,12.446403503417969,17.256975173950195
mps-uncap,0.9,21.897554397583008,12.944459915161133,362.0798587799072
mps-uncap,1.0,22.147655487060547,13.074398040771484,17.922639846801758
mps-uncap,0.5,19.383668899536133,11.414527893066406,15.557527542114258
mps-uncap,0.6,20.88141441345215,12.043476104736328,15.69676399230957
mps-uncap,0.7,21.627426147460938,12.217283248901367,16.516685485839844
mps-uncap,0.1,13.378381729125977,11.118650436401367,12.427568435668945
mps-uncap,0.2,16.878366470336914,11.167049407958984,12.888193130493164
mps-uncap,0.3,19.289731979370117,11.267900466918945,13.6871337890625
mps-uncap,0.4,19.006729125976562,11.917591094970703,14.20140266418457
