mode,load,0_resnet18-32,1_vgg11-16,2_vgg16-8
mps-uncap,0.8,101.64976119995117,84.66720581054688,115.01741409301758
mps-uncap,0.9,255.37347793579102,142.55332946777344,362.12658882141113
mps-uncap,1.0,829.0913105010986,370.64170837402344,411.99564933776855
mps-uncap,0.5,38.60640525817871,33.83994102478027,31.16464614868164
mps-uncap,0.6,68.94731521606445,41.27311706542969,45.037031173706055
mps-uncap,0.7,62.40224838256836,57.53207206726074,74.01227951049805
mps-uncap,0.1,13.444900512695312,14.794349670410156,12.458324432373047
mps-uncap,0.2,19.317150115966797,19.231319427490234,17.061948776245117
mps-uncap,0.3,25.186538696289062,26.837825775146484,25.800466537475586
mps-uncap,0.4,25.2838134765625,24.91450309753418,24.327993392944336
