mode,load,0_resnet18-32,1_vgg11-16,2_vgg16-8
mps-uncap,0.8,4.132986068725586,5.371809005737305,5.174398422241211
mps-uncap,0.9,4.149198532104492,5.383491516113281,5.204916000366211
mps-uncap,1.0,4.174947738647461,5.399227142333984,5.245447158813477
mps-uncap,0.5,4.111766815185547,5.382537841796875,5.168437957763672
mps-uncap,0.6,4.131078720092773,5.346775054931641,5.158185958862305
mps-uncap,0.7,4.143238067626953,5.372285842895508,5.177497863769531
mps-uncap,0.1,4.132270812988281,5.381107330322266,5.140066146850586
mps-uncap,0.2,4.125356674194336,5.369901657104492,5.145549774169922
mps-uncap,0.3,4.1332244873046875,5.359411239624023,5.152225494384766
mps-uncap,0.4,4.142045974731445,5.373954772949219,5.162715911865234
