mode,load,0_resnet18-32,1_vgg11-16,2_vgg16-8
mps-uncap,0.8,10.149240493774414,7.9773664474487305,9.91058349609375
mps-uncap,0.9,12.422561645507812,8.938789367675781,11.656522750854492
mps-uncap,1.0,18.64480972290039,10.29658317565918,14.135479927062988
mps-uncap,0.5,5.082607269287109,5.731105804443359,6.137609481811523
mps-uncap,0.6,6.685495376586914,6.389379501342773,7.202029228210449
mps-uncap,0.7,8.617639541625977,7.2449445724487305,7.766008377075195
mps-uncap,0.1,4.221558570861816,5.4874420166015625,5.31458854675293
mps-uncap,0.2,4.218339920043945,5.475044250488281,5.267500877380371
mps-uncap,0.3,4.22978401184082,5.462646484375,5.302906036376953
mps-uncap,0.4,4.270792007446289,5.507707595825195,5.352497100830078
