mode,load,0_resnet18-32,1_vgg11-16,2_vgg16-8
mps-uncap,0.8,20.445947647094727,11.756701469421388,15.460014343261719
mps-uncap,0.9,21.148986816406246,12.25438117980957,15.391111373901367
mps-uncap,1.0,21.486690044403076,12.337713241577147,16.445858478546132
mps-uncap,0.5,16.948461532592773,10.968160629272463,13.575730323791497
mps-uncap,0.6,18.69683742523193,11.128382682800293,14.366948604583742
mps-uncap,0.7,19.424338340759277,11.523811817169188,14.937410354614258
mps-uncap,0.1,12.746322154998694,8.825998306274405,10.856864452362064
mps-uncap,0.2,12.603693008422852,9.42874431610108,11.775970458984375
mps-uncap,0.3,14.7199249267578,10.37174701690675,12.355608940124503
mps-uncap,0.4,15.797677040100096,10.758886337280273,13.06108474731445
