mode,load,0_resnet18-32,1_vgg11-16,2_vgg16-8
mps-uncap,0.8,18.33772659301758,10.596776008605959,14.02270793914795
mps-uncap,0.9,19.431066513061523,11.252355575561522,14.282464981079102
mps-uncap,1.0,20.378208160400394,11.715030670166016,15.471482276916504
mps-uncap,0.5,11.53707504272461,8.962869644165039,10.932064056396484
mps-uncap,0.6,14.17858600616455,9.328174591064458,12.121438980102539
mps-uncap,0.7,16.32671356201172,9.96551513671875,13.032054901123045
mps-uncap,0.1,5.664587020874022,6.131124496459961,6.459879875183109
mps-uncap,0.2,8.070373535156252,7.38210678100586,8.592724800109863
mps-uncap,0.3,9.180831909179691,8.26733112335205,9.779715538024902
mps-uncap,0.4,10.617780685424805,8.58154296875,10.22944450378418
