mode,load,0_resnet50-32,1_mobilenet_v2-8,2_squeezenet1_0-8
mps-uncap,1.0,20.41980266571045,12.628850936889648,10.692529678344727
mig,1.0,29.42675590515137,5.765509605407716,5.926411151885986
