mode,load,0_resnet50-32,1_mobilenet_v2-8,2_squeezenet1_0-8
mps-uncap,1.0,19.13928985595703,7.426977157592773,5.9814453125
mig,1.0,26.62348747253418,5.097389221191406,5.263566970825195
