mode,load,0_resnet50-32,1_mobilenet_v2-8,2_squeezenet1_0-8
mps-uncap,1.0,20.42004108428955,12.629070281982422,10.69270133972168
mig,1.0,29.426994323730472,5.765576362609863,5.926649570465088
