mode,load,0_resnet50-32,1_mobilenet_v2-8,2_squeezenet1_0-8
mps-uncap,1.0,30.15589714050293,21.851778030395508,21.01612091064453
mig,1.0,32.4709415435791,11.285066604614258,13.222455978393555
