mode,load,0_densenet121-4,1_mobilenet_v3_large-16,2_resnet101-8
mps-uncap,0.8,13.674259185791016,6.566286087036133,12.946367263793945
mps-uncap,0.9,14.568567276000977,6.018638610839844,13.191938400268555
mps-uncap,1.0,14.801502227783203,6.752967834472656,13.421058654785156
mps-uncap,0.5,17.308712005615234,7.959127426147461,13.12708854675293
mps-uncap,0.6,16.809940338134766,7.603883743286133,12.971639633178711
mps-uncap,0.7,13.554096221923828,6.962776184082031,12.439966201782227
mps-uncap,0.1,19.1652774810791,8.849859237670898,14.166593551635742
mps-uncap,0.2,19.709110260009766,9.094476699829102,13.478994369506836
mps-uncap,0.3,19.585132598876953,9.026288986206055,14.098405838012695
mps-uncap,0.4,19.951820373535156,11.532068252563477,13.183355331420898
