mode,load,0_densenet121-4,1_mobilenet_v3_large-16,2_resnet101-8
mps-uncap,0.8,93.26314926147461,38.95878791809082,74.53083992004395
mps-uncap,0.9,224.33876991271973,103.4402847290039,179.9304485321045
mps-uncap,1.0,2257.0462226867676,188.63439559936523,340.65842628479004
mps-uncap,0.5,40.71688652038574,31.96430206298828,57.20639228820801
mps-uncap,0.6,44.12126541137695,24.604082107543945,50.3230094909668
mps-uncap,0.7,70.49345970153809,37.44792938232422,51.1174201965332
mps-uncap,0.1,31.5248966217041,12.729167938232422,21.393299102783203
mps-uncap,0.2,35.96162796020508,20.612716674804688,29.541015625
mps-uncap,0.3,39.37888145446777,24.222612380981445,22.776126861572266
mps-uncap,0.4,39.363861083984375,29.634952545166016,30.900955200195312
