mode,load,0_densenet121-4,1_mobilenet_v3_large-16,2_resnet101-8
mps-uncap,0.8,9.258031845092773,3.9092302322387695,9.705781936645508
mps-uncap,0.9,10.637044906616211,4.133462905883789,10.733723640441895
mps-uncap,1.0,12.125730514526367,4.358768463134766,11.608123779296875
mps-uncap,0.5,9.044170379638672,4.632234573364258,8.971810340881348
mps-uncap,0.6,8.500814437866211,4.304289817810059,8.85927677154541
mps-uncap,0.7,8.451223373413086,4.034876823425293,9.267807006835938
mps-uncap,0.1,16.512751579284668,6.972789764404297,11.837959289550781
mps-uncap,0.2,13.275742530822754,6.850481033325195,11.775493621826172
mps-uncap,0.3,12.279748916625977,6.661891937255859,9.72592830657959
mps-uncap,0.4,11.091947555541992,5.239963531494141,9.417295455932617
