mode,load,0_densenet121-4,1_mobilenet_v3_large-16,2_resnet101-8
mps-uncap,0.8,6.77180290222168,2.7964115142822266,6.278276443481445
mps-uncap,0.9,6.809711456298828,2.8176307678222656,6.263494491577148
mps-uncap,1.0,6.926298141479492,2.827882766723633,6.289482116699219
mps-uncap,0.5,6.8759918212890625,2.8231143951416016,6.237983703613281
mps-uncap,0.6,6.797313690185547,2.7980804443359375,6.273984909057617
mps-uncap,0.7,6.728887557983398,2.8007030487060547,6.2580108642578125
mps-uncap,0.1,6.930112838745117,2.7990341186523438,6.272792816162109
mps-uncap,0.2,6.840229034423828,2.8264522552490234,6.222963333129883
mps-uncap,0.3,6.835699081420898,2.8069019317626953,6.2274932861328125
mps-uncap,0.4,6.832122802734375,2.8219223022460938,6.26683235168457
