mode,load,0_densenet121-4,1_mobilenet_v3_large-16,2_resnet101-8
mps-uncap,0.8,12.886786460876465,5.3807687759399405,12.166290283203123
mps-uncap,0.9,12.971439361572264,5.437407493591309,12.256629467010498
mps-uncap,1.0,13.040552139282227,5.500078201293945,12.394752502441406
mps-uncap,0.5,13.488197326660156,6.931123733520507,12.47767210006714
mps-uncap,0.6,12.952709197998049,6.583297252655029,12.010834217071533
mps-uncap,0.7,12.17957496643067,5.659339427947996,11.87429428100586
mps-uncap,0.1,18.981432914733887,8.237760066986084,13.558478355407717
mps-uncap,0.2,19.065852165222168,8.254814147949219,12.982749938964844
mps-uncap,0.3,18.49185943603516,8.047347068786621,13.02122116088867
mps-uncap,0.4,18.58809471130371,8.057050704956055,12.735710144042969
