mode,load,0_densenet121-4,1_mobilenet_v3_large-16,2_resnet101-8
mps-uncap,0.8,12.207746505737305,4.813194274902344,11.696052551269531
mps-uncap,0.9,12.462615966796875,4.998588562011719,11.90798282623291
mps-uncap,1.0,12.658452987670898,5.147504806518556,12.085247039794922
mps-uncap,0.5,12.347841262817383,6.139326095581055,11.455249786376953
mps-uncap,0.6,11.592388153076172,5.170583724975586,10.991287231445312
mps-uncap,0.7,10.802984237670898,4.936528205871582,11.263799667358398
mps-uncap,0.1,17.549633979797363,7.6363325119018555,12.64033317565918
mps-uncap,0.2,17.295265197753906,7.610321044921875,12.651824951171875
mps-uncap,0.3,16.556262969970703,7.441401481628418,12.47870922088623
mps-uncap,0.4,13.12260627746582,7.4256181716918945,12.057924270629883
