mode,load,0_densenet121-4,1_mobilenet_v3_large-16,2_resnet101-8
mps-uncap,0.8,28.862714767456055,10.55014133453369,24.615907669067386
mps-uncap,0.9,83.83035659790039,20.872592926025387,72.31867313385007
mps-uncap,1.0,2050.3270626068115,69.15190219879152,147.6839542388916
mps-uncap,0.5,11.420965194702145,7.1645736694335955,9.273481369018556
mps-uncap,0.6,12.52603530883789,6.683778762817382,12.556529045104982
mps-uncap,0.7,16.165828704833984,8.45448970794678,14.375066757202154
mps-uncap,0.1,4.1806221008300755,2.38025188446045,0.07486343383789062
mps-uncap,0.2,10.736250877380378,5.278110504150391,5.013751983642584
mps-uncap,0.3,11.029863357543947,6.484556198120117,6.793045997619632
mps-uncap,0.4,11.1907958984375,7.249021530151371,8.277368545532228
