mode,load,0_densenet121-4,1_mobilenet_v3_large-16,2_resnet101-8
mps-uncap,0.8,14.795541763305664,5.7125091552734375,13.915777206420898
mps-uncap,0.9,26.84187889099121,8.478879928588867,25.088071823120117
mps-uncap,1.0,1317.6827430725098,21.196603775024414,57.981252670288086
mps-uncap,0.5,11.603593826293945,5.78618049621582,10.126829147338867
mps-uncap,0.6,11.050224304199219,5.222558975219727,10.459542274475098
mps-uncap,0.7,11.12985610961914,5.232095718383789,11.225223541259766
mps-uncap,0.1,16.648173332214355,7.169842720031738,12.076139450073242
mps-uncap,0.2,16.315579414367676,7.201194763183594,12.140274047851562
mps-uncap,0.3,13.338088989257812,7.050514221191406,11.70659065246582
mps-uncap,0.4,12.408733367919922,6.847500801086426,10.73598861694336
