mode,load,0_densenet121-4,1_mobilenet_v3_large-16,2_resnet101-8
mps-uncap,0.8,70.77443599700926,25.791795253753584,51.35139465332031
mps-uncap,0.9,189.31307315826416,52.58836746215811,142.83276319503784
mps-uncap,1.0,2171.641778945923,140.02155065536496,252.12094306945804
mps-uncap,0.5,25.584712028503418,17.11548328399654,23.408339023590106
mps-uncap,0.6,27.660655975341808,14.190196990966797,29.88317489624022
mps-uncap,0.7,39.458975791931195,19.011139869689934,33.81457328796387
mps-uncap,0.1,16.63721084594726,7.653322219848631,11.606926918029785
mps-uncap,0.2,24.44647073745725,11.813735961914068,12.250518798828123
mps-uncap,0.3,25.39597511291504,14.865045547485314,17.054831981658936
mps-uncap,0.4,27.27029800415039,17.16565847396851,20.35237312316894
