mode,load,0_densenet201-2,1_vgg11-2,2_vgg11-8
mps-uncap,0.8,93.73206138610846,23.28336000442506,29.103660583496172
mps-uncap,0.9,195.55687427520755,24.39523696899414,65.5592679977417
mps-uncap,1.0,2365.6644654273987,305.45159816741943,269.603066444397
mps-uncap,0.5,30.501961708068865,5.1281356811523455,9.508538246154792
mps-uncap,0.6,36.33560657501221,6.414425373077403,11.787929534912093
mps-uncap,0.7,64.16035652160681,10.766901969909634,15.90387821197509
mps-uncap,0.1,13.457727432250984,1.4089345932006834,2.923607826232911
mps-uncap,0.2,20.164775848388715,1.7559885978698804,3.8621115684509304
mps-uncap,0.3,32.539548873901374,2.7811527252197257,5.782549381256103
mps-uncap,0.4,27.869229316711387,3.6409354209899916,7.10605621337891
