mode,load,0_densenet201-2,1_vgg11-2,2_vgg11-8
mps-uncap,0.8,41.668272018432624,4.434826374053956,4.472804069519045
mps-uncap,0.9,42.36366271972657,4.427995681762694,4.829404354095458
mps-uncap,1.0,43.380773067474365,4.663791656494141,4.578180313110352
mps-uncap,0.5,29.119529724121108,4.063148498535156,4.267108440399171
mps-uncap,0.6,32.12247371673583,4.0383219718933105,4.405078887939452
mps-uncap,0.7,37.275657653808615,4.277176856994628,4.410593509674071
mps-uncap,0.1,32.996253967285156,3.6187982559204093,3.933658599853518
mps-uncap,0.2,32.639403343200684,3.858561515808109,4.115157127380371
mps-uncap,0.3,32.91262626647949,3.8814663887023926,4.1287803649902335
mps-uncap,0.4,29.62311267852783,3.989551067352295,4.199118614196777
