mode,load,0_densenet201-2,1_vgg11-2,2_vgg11-8
mps-uncap,0.8,26.390790939331055,3.7102699279785156,6.3076019287109375
mps-uncap,0.9,43.3344841003418,4.818439483642578,10.273456573486328
mps-uncap,1.0,971.0345268249512,38.11836242675781,32.079219818115234
mps-uncap,0.5,21.410465240478516,2.196788787841797,3.8275718688964844
mps-uncap,0.6,20.893573760986328,2.727508544921875,4.086732864379883
mps-uncap,0.7,22.21369743347168,3.316044807434082,4.785895347595215
mps-uncap,0.1,28.68342399597168,1.7658472061157227,3.3295154571533203
mps-uncap,0.2,27.732133865356445,1.7120838165283203,3.3191442489624023
mps-uncap,0.3,22.10843563079834,1.7554759979248047,3.3915042877197266
mps-uncap,0.4,21.338939666748047,1.8175840377807617,3.5588741302490234
