mode,load,0_densenet169-2,1_densenet169-2,2_densenet169-2,3_densenet169-2
mig,0.1,9.013271331787111,9.333705902099606,8.462023735046385,8.814501762390138
mig,0.2,12.187957763671875,11.90168857574463,12.771844863891607,11.5537166595459
mig,0.3,13.083672523498535,13.20767402648926,12.565064430236816,13.082981109619144
mig,0.4,13.798141479492186,12.842941284179688,14.032363891601562,14.595127105712892
mig,0.5,17.042779922485348,16.620159149169936,16.804933547973633,20.99158763885498
mig,0.6,24.454593658447266,21.96402549743652,23.107504844665538,26.815795898437496
mig,0.7,32.68365859985353,27.02467441558838,32.229566574096694,36.03954315185548
mig,0.8,67.33589172363281,48.5917329788208,51.86328887939455,55.78064918518073
mig,0.9,110.11314392089844,117.43378639221191,128.9118528366089,204.23803329467776
mig,1.0,1315.8668518066409,879.3044567108154,476.2164115905762,684.4387531280518
