mode,load,0_squeezenet1_1-16,1_squeezenet1_1-16
mig,0.1,519.083278929305,515.3364606598383
mig,0.2,1024.4131718264414,1014.3747849123021
mig,0.3,1527.0493142896657,1530.5939965127843
mig,0.4,2059.9484722787815,2036.3474447166905
mig,0.5,2537.939232433021,2526.7043286958874
mig,0.6,3074.094312838683,3110.081280396463
mig,0.7,3575.7771802533257,3574.326042755109
mig,0.8,3992.3274095469997,3925.5252071117948
mig,0.9,4608.307222964573,4015.750697476763
mig,1.0,4739.271483635416,3979.0773186034726
