mode,load,0_resnet50-2,1_resnet50-2,2_resnet50-2,3_resnet50-2
mig,0.1,48.16967712788917,48.83901288145932,51.3401373611362,26.34472334532492
mig,0.2,95.95687616744034,100.46112811660512,99.4616951731463,55.200546281395596
mig,0.3,150.2443250954709,145.64404179020204,150.51623714654542,79.74691424338349
mig,0.4,204.61628889807724,194.54061126893566,200.8117587507618,107.46290566726478
mig,0.5,247.2159819604344,246.50270529910523,249.30957968877502,136.84547479302938
mig,0.6,304.2633187037752,299.71014134152705,298.0707269874315,165.8864685761779
mig,0.7,350.12143218347495,351.103756835177,353.8211575575474,197.99422260700888
mig,0.8,389.8680665445455,389.2815840623617,389.99379506818667,220.13092120016944
mig,0.9,385.3388539410638,394.72115123915023,392.77831276315123,247.07322514851154
mig,1.0,391.53479602885915,391.5919593598266,385.56503201347215,250.7131829420508
