mode,load,0_resnet50-2,1_resnet50-2,2_resnet50-2,3_resnet50-2
mig,0.1,11.24441862106323,11.032328605651855,11.272530555725096,11.486196517944338
mig,0.2,10.56243896484375,10.394725799560547,10.629594326019287,10.951006412506104
mig,0.3,8.759555816650389,8.82370948791504,8.810424804687502,9.891259670257567
mig,0.4,6.750555038452142,6.817791461944578,6.887741088867192,8.547830581665039
mig,0.5,5.804538726806641,5.851507186889648,5.87505340576172,8.505682945251465
mig,0.6,5.626487731933593,5.63753604888916,5.68669319152832,8.59156608581543
mig,0.7,5.519568920135498,5.462803840637207,5.482664108276367,8.687741756439209
mig,0.8,5.371189117431641,5.366888046264647,5.379834175109863,8.76965045928955
mig,0.9,5.477480888366699,5.36708354949951,5.4056572914123535,8.694097995758057
mig,1.0,5.426244735717773,5.418686866760254,5.704283714294434,8.677034378051756
