mode,load,0_resnet50-2,1_resnet50-2,2_resnet50-2,3_resnet50-2
mig,0.1,15.813398361206055,15.578317642211916,16.203355789184574,12.67671585083008
mig,0.2,14.682483673095703,14.659500122070312,14.70804214477539,15.060591697692875
mig,0.3,12.279510498046877,12.032365798950197,12.380194664001465,15.126228332519531
mig,0.4,13.185524940490724,13.215899467468263,13.715815544128418,18.37897300720215
mig,0.5,16.80774688720703,17.313718795776367,18.53692531585693,21.970629692077637
mig,0.6,26.52120590209961,25.644397735595707,24.765896797180172,30.43389320373535
mig,0.7,132.20453262329102,58.18834304809572,65.80815315246586,49.49989318847657
mig,0.8,2210.8951807022095,1316.8925285339355,1428.302049636841,107.2412729263306
mig,0.9,8667.267513275148,6226.55177116394,6150.562572479248,1732.935380935669
mig,1.0,12724.950075149536,11943.378257751465,11560.211420059204,4614.229154586792
