mode,load,0_efficientnet_b6-16,1_efficientnet_b6-16,2_efficientnet_b6-16,3_efficientnet_b6-16
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125,0.000476837158203125
