mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-2,2_resnet18-2,3_resnet18-32
mps-uncap,1.0,0.000476837158203125,0.011205673217773438,0.0054836273193359375,0.0007152557373046875
