mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-32,2_mobilenet_v3_small-32,3_resnet152-32
mps-uncap,1.0,15.793943405151369,16.228055953979492,15.848541259765627,53.1313419342041
