mode,load,0_alexnet-16,1_alexnet-16
mig,0.1,4.292488098144531,5.120038986206055
mig,0.2,2.3729801177978516,2.8922557830810547
mig,0.3,2.251863479614258,2.7132034301757812
mig,0.4,2.234935760498047,2.685546875
mig,0.5,2.214193344116211,2.6683807373046875
mig,0.6,2.2165775299072266,2.672910690307617
mig,0.7,2.226591110229492,2.685546875
mig,0.8,2.2249221801757812,2.7217864990234375
mig,0.9,2.2220611572265625,2.717733383178711
mig,1.0,2.216815948486328,2.691030502319336
