mode,load,0_alexnet-16,1_alexnet-16
mig,0.1,7.084798812866218,8.033084869384766
mig,0.2,5.309581756591797,5.909919738769531
mig,0.3,5.95555305480957,6.804227828979492
mig,0.4,6.42514228820801,7.45091438293457
mig,0.5,7.583069801330567,8.781909942626953
mig,0.6,10.120677947998047,10.761737823486328
mig,0.7,13.3629322052002,16.09475612640381
mig,0.8,35.11066436767578,29.01010513305664
mig,0.9,302.26683616638184,421.51994705200195
mig,1.0,6181.649136543274,5187.374973297119
