mode,load,0_alexnet-16,1_alexnet-16
mig,0.1,17.882585525512695,23.028135299682617
mig,0.2,18.080711364746094,16.121864318847656
mig,0.3,19.749879837036133,21.73328399658203
mig,0.4,22.504329681396484,19.09017562866211
mig,0.5,23.441791534423828,24.926185607910156
mig,0.6,33.04433822631836,37.372589111328125
mig,0.7,36.407470703125,46.94318771362305
mig,0.8,82.40079879760742,98.27351570129395
mig,0.9,411.12422943115234,557.279109954834
mig,1.0,6681.036472320557,5759.581089019775
