mode,load,0_alexnet-16,1_densenet169-2,2_vgg16-32
mps-uncap,0.8,60.71856021881109,141.96574687957764,261.02199554443365
mps-uncap,0.9,866.8600082397462,260.2884769439697,980.1620006561279
mps-uncap,1.0,3971.7732906341553,596.628761291504,5788.639712333677
mps-uncap,0.5,15.053319931030272,49.78594779968262,60.97404956817626
mps-uncap,0.6,19.590353965759295,68.74561309814453,76.12829208374028
mps-uncap,0.7,25.507831573486325,131.568717956543,123.19233417510983
mps-uncap,0.1,5.02007007598877,41.51167869567871,30.40304183959961
mps-uncap,0.2,8.841204643249513,42.32029914855957,34.78729724884034
mps-uncap,0.3,10.821390151977539,38.488340377807624,41.40477180480957
mps-uncap,0.4,12.603282928466797,49.72081184387207,42.89364814758302
