mode,load,0_alexnet-16,1_densenet169-2,2_vgg16-32
mps-uncap,0.8,18.907546997070312,62.444210052490234,81.64238929748535
mps-uncap,0.9,534.2786312103271,100.62575340270996,441.33591651916504
mps-uncap,1.0,2839.6129608154297,216.6130542755127,3323.0947256088257
mps-uncap,0.5,3.7822723388671875,25.35414695739746,24.599194526672363
mps-uncap,0.6,6.963014602661133,32.7756404876709,32.233357429504395
mps-uncap,0.7,9.981155395507812,60.72580814361572,45.0136661529541
mps-uncap,0.1,2.826094627380371,31.31699562072754,22.25494384765625
mps-uncap,0.2,2.797722816467285,27.979016304016113,22.411465644836426
mps-uncap,0.3,2.829432487487793,22.843599319458008,22.22728729248047
mps-uncap,0.4,2.9926300048828125,24.973154067993164,22.8273868560791
